"id","host_id","host_since","host_is_superhost","host_listings_count","property_type","room_type","price","last_review","number_of_reviews","availability_30","review_scores_rating","City"
29165823,219785279,2018-10-10,1,1,"Private room in apartment","Private room",50,2020-01-06,36,9,100,"NY"
25519674,72470941,2016-05-17,0,1,"Private room in apartment","Private room",90,2019-09-26,10,9,100,"NY"
27343189,204036615,2018-07-21,1,1,"Entire house","Entire home/apt",66,2020-10-26,68,20,95,"NY"
323453,1118296,2011-09-06,1,2,"Entire loft","Entire home/apt",225,2020-11-30,59,1,98,"NY"
40657060,151560682,2017-09-21,0,1,"Entire apartment","Entire home/apt",150,2019-12-27,1,16,100,"NY"
993575,15145088,2014-05-05,1,8,"Entire apartment","Entire home/apt",138,2020-10-10,16,30,99,"NY"
36792660,127307,2010-05-18,0,0,"Entire condominium","Entire home/apt",170,2019-11-22,6,28,95,"NY"
40740458,4468045,2012-12-22,0,1,"Entire apartment","Entire home/apt",350,2019-12-29,1,0,100,"NY"
20135558,143186772,2017-07-29,0,1,"Entire apartment","Entire home/apt",113,2020-10-01,128,7,93,"NY"
8403327,15928518,2014-05-24,0,1,"Entire apartment","Entire home/apt",100,2019-12-28,13,0,100,"NY"
16161688,415660,2011-02-28,0,2,"Private room in loft","Private room",75,2019-10-25,9,0,95,"NY"
41583204,109913814,2017-01-04,0,2,"Entire apartment","Entire home/apt",97,2020-02-17,1,9,100,"NY"
38260628,153942159,2017-10-09,0,2,"Entire apartment","Entire home/apt",61,2020-11-19,24,5,95,"NY"
29313398,4555996,2013-01-02,0,2,"Entire apartment","Entire home/apt",100,2020-12-04,1,0,100,"NY"
35161717,4765305,2013-01-19,1,5,"Private room in apartment","Private room",56,2020-11-14,12,12,100,"NY"
9289159,43963802,2015-09-11,1,2,"Entire apartment","Entire home/apt",514,2020-03-08,67,29,98,"NY"
26357377,120762452,2017-03-14,0,50,"Entire apartment","Entire home/apt",100,2020-11-23,3,30,100,"NY"
38438875,126912742,2017-04-21,0,1,"Entire apartment","Entire home/apt",118,2020-11-17,62,11,94,"NY"
600775,210746,2010-08-23,0,3,"Private room in house","Private room",50,2020-12-05,84,6,94,"NY"
61509,23619,2009-06-28,0,1,"Entire apartment","Entire home/apt",110,2019-04-30,92,0,85,"NY"
21694908,801975,2011-07-10,1,2,"Entire apartment","Entire home/apt",125,2020-11-25,61,18,99,"NY"
19702506,138823659,2017-07-05,0,1,"Entire apartment","Entire home/apt",150,2019-09-15,18,0,99,"NY"
37384088,38483415,2015-07-14,0,3,"Shared room in apartment","Shared room",39,2020-03-19,16,30,89,"NY"
37251520,19243808,2014-07-31,0,0,"Entire serviced apartment","Entire home/apt",200,2020-04-15,2,0,90,"NY"
39532400,303726828,2019-10-21,0,0,"Entire condominium","Entire home/apt",100,2020-09-08,12,6,92,"NY"
7202368,23952819,2014-11-19,0,1,"Entire apartment","Entire home/apt",80,2020-11-22,132,9,96,"NY"
3185489,16142344,2014-05-29,0,0,"Private room in apartment","Private room",55,2019-07-23,17,9,96,"NY"
38771017,286310789,2019-08-16,1,0,"Entire apartment","Entire home/apt",99,2019-10-31,1,1,100,"NY"
1307723,5435074,2013-03-12,1,1,"Private room in apartment","Private room",150,2020-01-01,36,0,99,"NY"
8369401,31104953,2015-04-12,1,1,"Entire apartment","Entire home/apt",125,2020-06-28,143,0,99,"NY"
16334686,43719073,2015-09-08,1,6,"Shared room in apartment","Shared room",35,2020-07-21,55,30,99,"NY"
13231566,69545272,2016-04-29,0,2,"Private room in apartment","Private room",50,2020-11-19,44,0,94,"NY"
38001419,180746404,2018-03-26,0,1,"Entire apartment","Entire home/apt",107,2020-01-05,4,27,100,"NY"
33985846,235218603,2019-01-08,0,1,"Entire apartment","Entire home/apt",221,2020-01-03,2,0,100,"NY"
6005231,31175000,2015-04-13,1,3,"Private room in apartment","Private room",108,2020-02-19,162,30,97,"NY"
12006770,14731964,2014-04-25,0,2,"Private room in apartment","Private room",110,2020-03-14,68,0,100,"NY"
15043817,84607966,2016-07-19,0,4,"Private room in apartment","Private room",50,2020-06-30,189,0,89,"NY"
39355943,147762665,2017-08-26,1,2,"Private room in house","Private room",35,2020-10-31,27,24,97,"NY"
40697753,22805880,2014-10-21,1,0,"Entire apartment","Entire home/apt",89,2020-03-01,8,0,100,"NY"
22370339,163576102,2017-12-21,0,12,"Entire apartment","Entire home/apt",64,2020-01-18,4,0,90,"NY"
45308975,107381650,2016-12-15,0,0,"Entire townhouse","Entire home/apt",600,2020-10-25,7,0,100,"NY"
46275856,367540536,2020-09-14,0,4,"Private room in apartment","Private room",48,2020-11-09,1,27,60,"NY"
40762381,316640117,2019-12-11,0,0,"Entire apartment","Entire home/apt",143,2020-11-30,15,17,97,"NY"
38437458,124623674,2017-04-06,1,1,"Entire loft","Entire home/apt",90,2020-10-02,14,0,96,"NY"
39721254,43623970,2015-09-07,0,1,"Private room in apartment","Private room",120,2019-12-27,4,0,100,"NY"
21010072,151189049,2017-09-19,0,1,"Private room in apartment","Private room",40,2019-01-02,62,0,96,"NY"
3852261,19866189,2014-08-11,1,3,"Entire townhouse","Entire home/apt",105,2020-02-03,99,4,97,"NY"
18361390,127113351,2017-04-22,0,1,"Entire apartment","Entire home/apt",149,2019-08-31,8,0,95,"NY"
29814549,187908347,2018-05-04,1,2,"Entire apartment","Entire home/apt",69,2020-12-08,69,7,94,"NY"
18764,72014,2010-01-20,0,1,"Private room in apartment","Private room",145,2019-08-04,63,30,89,"NY"
12273048,49580011,2015-11-21,1,1,"Entire apartment","Entire home/apt",100,2019-11-12,5,30,96,"NY"
23128460,5669820,2013-03-28,1,1,"Entire apartment","Entire home/apt",134,2020-03-08,60,0,96,"NY"
38186924,5292893,2013-03-02,0,0,"Entire apartment","Entire home/apt",200,2019-12-12,8,30,95,"NY"
32341313,135280693,2017-06-15,0,3,"Private room in apartment","Private room",107,2020-01-02,6,0,93,"NY"
34834104,9130040,2013-09-29,0,9,"Private room in apartment","Private room",160,2019-09-02,3,30,100,"NY"
25541005,159610596,2017-11-21,0,10,"Room in serviced apartment","Hotel room",286,2020-06-28,31,29,93,"NY"
18372104,127218433,2017-04-23,0,1,"Entire apartment","Entire home/apt",220,2020-04-09,7,1,94,"NY"
45860214,371789143,2020-10-13,0,2,"Entire apartment","Entire home/apt",110,2020-12-07,4,24,100,"NY"
42215473,146741271,2017-08-19,0,0,"Private room in house","Private room",95,2020-02-15,1,30,100,"NY"
40939047,4888319,2013-01-28,0,2,"Private room in apartment","Private room",39,2020-02-09,7,0,97,"NY"
41908637,27107891,2015-02-02,1,2,"Private room in apartment","Private room",100,2020-03-14,1,30,100,"NY"
14685276,1459260,2011-11-30,1,2,"Entire loft","Entire home/apt",165,2020-05-29,113,0,95,"NY"
310524,1597481,2012-01-12,1,1,"Private room in condominium","Private room",85,2020-04-11,20,30,99,"NY"
19814107,32446721,2015-05-02,1,8,"Shared room in apartment","Shared room",35,2019-10-14,27,0,96,"NY"
29659322,223238601,2018-10-29,1,2,"Private room in apartment","Private room",70,2020-01-02,22,28,100,"NY"
27600209,101170153,2016-10-25,0,1,"Entire apartment","Entire home/apt",150,2019-11-15,14,30,72,"NY"
43123958,341908723,2020-03-17,0,0,"Private room in apartment","Private room",43,2020-06-14,1,0,100,"NY"
21867598,130183779,2017-05-13,0,1,"Entire apartment","Entire home/apt",150,2019-07-07,13,0,97,"NY"
28337870,174785358,2018-02-22,0,7,"Shared room in loft","Shared room",25,2020-09-10,29,30,83,"NY"
23858353,154302755,2017-10-12,1,5,"Private room in townhouse","Private room",80,2019-12-15,67,23,99,"NY"
31054045,93317715,2016-09-03,0,1,"Private room in apartment","Private room",56,2019-04-26,1,0,100,"NY"
6545900,7537442,2013-07-17,1,2,"Private room in apartment","Private room",49,2019-12-31,15,7,91,"NY"
18971993,128237188,2017-04-30,1,1,"Private room in apartment","Private room",79,2020-03-21,91,30,96,"NY"
3058087,5986790,2013-04-18,1,6,"Private room in apartment","Private room",42,2020-02-03,4,30,100,"NY"
82638,449787,2011-03-18,0,1,"Entire apartment","Entire home/apt",93,2020-11-23,270,28,96,"NY"
33035865,130279,2010-05-23,0,2,"Private room in apartment","Private room",85,2019-12-09,12,0,95,"NY"
10252921,52705961,2015-12-29,1,1,"Entire apartment","Entire home/apt",55,2020-11-20,119,5,95,"NY"
29550259,222430446,2018-10-24,0,2,"Private room in apartment","Private room",45,2020-03-14,89,0,90,"NY"
40757842,316524532,2019-12-11,0,3,"Entire apartment","Entire home/apt",80,2020-07-25,1,30,100,"NY"
42982616,7409877,2013-07-10,0,0,"Entire apartment","Entire home/apt",140,2020-09-09,2,0,100,"NY"
11720001,62320186,2016-03-09,1,1,"Entire townhouse","Entire home/apt",190,2019-12-10,56,27,100,"NY"
10175969,1863874,2012-03-05,0,1,"Private room in apartment","Private room",72,2020-11-24,9,19,93,"NY"
4813832,13486673,2014-03-24,1,3,"Private room in apartment","Private room",53,2020-02-29,14,0,98,"NY"
43623364,318750232,2019-12-18,0,3,"Private room in apartment","Private room",59,2020-06-14,1,30,100,"NY"
30735584,67748738,2016-04-18,0,1,"Entire apartment","Entire home/apt",150,2019-05-26,7,0,87,"NY"
38696155,294428595,2019-09-12,0,18,"Private room in house","Private room",49,2020-11-22,8,21,90,"NY"
43459172,345817312,2020-05-10,1,0,"Entire apartment","Entire home/apt",96,2020-11-24,20,20,96,"NY"
35673265,268353279,2019-06-13,0,3,"Entire apartment","Entire home/apt",290,2020-11-27,16,0,96,"NY"
12759453,48671504,2015-11-10,1,1,"Private room in apartment","Private room",69,2020-11-15,122,30,96,"NY"
42924798,62558247,2016-03-11,0,1,"Private room in apartment","Private room",28,2020-05-30,1,0,100,"NY"
41336039,323360048,2020-01-01,0,1,"Entire apartment","Entire home/apt",145,2020-11-03,3,30,87,"NY"
35828656,17066941,2014-06-21,0,0,"Private room in apartment","Private room",60,2019-08-09,1,27,100,"NY"
30853694,14276413,2014-04-14,0,1,"Entire loft","Entire home/apt",300,2019-01-01,2,0,80,"NY"
616249,3054174,2012-07-25,0,0,"Entire apartment","Entire home/apt",88,2020-01-31,9,0,100,"NY"
37153400,148685521,2017-09-01,0,1,"Private room in apartment","Private room",45,2020-02-23,6,0,100,"NY"
4742102,6932195,2013-06-15,1,1,"Entire house","Entire home/apt",411,2019-11-02,34,29,98,"NY"
42842946,160492333,2017-11-28,1,2,"Entire apartment","Entire home/apt",176,2020-11-25,39,24,97,"NY"
16029127,64065593,2016-03-22,0,100,"Entire guest suite","Entire home/apt",236,2019-12-07,40,28,91,"NY"
6092535,17879321,2014-07-09,0,1,"Entire loft","Entire home/apt",150,2019-06-30,2,0,100,"NY"
23019675,30704814,2015-04-06,0,1,"Entire apartment","Entire home/apt",75,2019-05-26,2,0,100,"NY"
13810048,81274648,2016-07-02,1,6,"Private room in apartment","Private room",37,2020-11-10,146,24,95,"NY"
30677218,24865062,2014-12-15,0,2,"Entire condominium","Entire home/apt",325,2019-09-13,6,0,100,"NY"
17037199,473063,2011-03-30,1,2,"Private room in apartment","Private room",60,2020-02-26,87,0,98,"NY"
28441716,2757243,2012-06-27,0,1,"Entire apartment","Entire home/apt",175,2019-07-14,7,0,100,"NY"
26398894,20912691,2014-09-03,1,6,"Entire house","Entire home/apt",178,2020-10-23,26,18,93,"NY"
40369842,35699609,2015-06-13,0,1,"Private room in apartment","Private room",100,2020-01-01,1,0,100,"NY"
33787438,131544841,2017-05-22,0,1,"Entire apartment","Entire home/apt",120,2019-10-25,18,0,80,"NY"
32563070,5878862,2013-04-11,0,4,"Entire apartment","Entire home/apt",140,2020-05-31,1,0,100,"NY"
29106572,30656279,2015-04-05,0,1,"Private room in apartment","Private room",50,2019-06-29,2,23,100,"NY"
752783,3959655,2012-10-24,1,5,"Entire loft","Entire home/apt",139,2020-09-23,53,16,95,"NY"
30129959,195452338,2018-06-13,0,1,"Private room in apartment","Private room",30,2019-02-07,2,0,90,"NY"
42536507,338801033,2020-02-25,0,0,"Entire apartment","Entire home/apt",180,2020-12-08,4,0,100,"NY"
30035973,160493366,2017-11-28,0,1,"Entire apartment","Entire home/apt",80,2019-10-20,7,0,100,"NY"
5761032,29887425,2015-03-23,1,1,"Private room in townhouse","Private room",81,2019-11-14,73,29,97,"NY"
21217451,14278133,2014-04-14,0,3,"Private room in apartment","Private room",78,2019-01-05,31,0,96,"NY"
14292249,39241960,2015-07-22,0,1,"Private room in apartment","Private room",175,2020-01-01,53,0,96,"NY"
19428130,26925441,2015-01-29,0,1,"Entire apartment","Entire home/apt",74,2020-11-21,28,0,94,"NY"
39678744,667926,2011-06-05,0,0,"Entire apartment","Entire home/apt",232,2020-02-17,2,0,100,"NY"
42225746,332819883,2020-02-02,1,6,"Shared room in apartment","Shared room",68,2020-07-24,3,30,100,"NY"
30691909,1319214,2011-10-21,0,1,"Entire apartment","Entire home/apt",175,2019-02-21,3,0,100,"NY"
3167768,16067583,2014-05-27,0,1,"Entire condominium","Entire home/apt",275,2020-01-02,25,8,99,"NY"
31223352,233534153,2018-12-31,1,1,"Entire apartment","Entire home/apt",110,2020-05-15,13,28,98,"NY"
37117469,140981137,2017-07-17,0,0,"Entire apartment","Entire home/apt",350,2020-10-16,7,30,100,"NY"
39534746,280764765,2019-07-30,0,2,"Entire apartment","Entire home/apt",637,2020-03-08,13,16,97,"NY"
25779937,137358866,2017-06-27,0,177,"Private room in apartment","Private room",23,2020-07-31,6,6,97,"NY"
12171671,16677326,2014-06-11,0,11,"Shared room in hostel","Shared room",44,2020-11-14,285,27,89,"NY"
15565299,12126100,2014-02-10,0,1,"Private room in apartment","Private room",85,2019-09-08,28,0,100,"NY"
26057878,389684,2011-02-13,1,1,"Entire loft","Entire home/apt",395,2020-02-24,26,0,99,"NY"
7620763,15163256,2014-05-06,0,3,"Private room in house","Private room",78,2020-11-09,85,12,93,"NY"
15037251,94974597,2016-09-13,0,1,"Private room in apartment","Private room",180,2020-03-10,147,29,97,"NY"
20992027,603493,2011-05-19,1,1,"Entire apartment","Entire home/apt",200,2020-08-30,57,2,100,"NY"
40070974,45935367,2015-10-06,1,3,"Private room in apartment","Private room",49,2020-01-02,6,0,100,"NY"
24392193,172198840,2018-02-07,0,2,"Private room in apartment","Private room",67,2019-10-12,50,23,86,"NY"
36970268,114856035,2017-02-04,0,0,"Private room in apartment","Private room",40,2020-01-01,2,18,90,"NY"
31083711,228571016,2018-12-01,0,2,"Private room in condominium","Private room",202,2020-05-23,2,30,100,"NY"
33618213,23991239,2014-11-20,0,1,"Private room in townhouse","Private room",50,2019-08-30,2,0,100,"NY"
7814575,41140356,2015-08-11,0,1,"Entire house","Entire home/apt",150,2020-11-14,16,29,100,"NY"
6913969,26377263,2015-01-19,0,50,"Private room in apartment","Private room",47,2020-03-28,6,0,100,"NY"
35233962,264950723,2019-05-29,0,1,"Entire apartment","Entire home/apt",340,2020-03-06,5,27,100,"NY"
39386362,83938323,2016-07-15,0,0,"Entire apartment","Entire home/apt",76,2020-12-02,1,11,100,"NY"
40341016,311760033,2019-11-24,0,1,"Private room in apartment","Private room",70,2019-12-30,2,0,80,"NY"
17014809,8715723,2013-09-08,0,6,"Private room in townhouse","Private room",120,2020-03-06,125,6,88,"NY"
46009704,262435950,2019-05-17,0,1,"Entire apartment","Entire home/apt",189,2020-11-23,2,23,80,"NY"
12464635,639785,2011-05-29,0,1,"Entire apartment","Entire home/apt",285,2020-01-03,18,0,100,"NY"
15478604,36861300,2015-06-27,0,1,"Entire apartment","Entire home/apt",95,2020-07-04,94,14,89,"NY"
15360787,98053423,2016-10-04,1,1,"Private room in condominium","Private room",120,2020-03-16,49,0,99,"NY"
8173609,43137812,2015-09-01,0,2,"Entire apartment","Entire home/apt",130,2020-11-15,141,9,89,"NY"
6795568,35524316,2015-06-11,0,11,"Private room in apartment","Private room",156,2020-03-15,205,30,92,"NY"
44104534,74410137,2016-05-28,0,2,"Private room in apartment","Private room",54,2020-09-11,1,0,60,"NY"
45767156,366142747,2020-09-05,0,0,"Private room in apartment","Private room",50,2020-10-26,1,29,100,"NY"
22213389,4667705,2013-01-11,0,4,"Entire apartment","Entire home/apt",200,2020-11-29,103,25,94,"NY"
45658676,369068358,2020-09-24,0,0,"Private room in apartment","Private room",45,2020-11-26,2,30,100,"NY"
35536476,236418617,2019-01-13,0,2,"Private room in apartment","Private room",55,2020-01-01,2,0,90,"NY"
162508,776645,2011-07-04,0,1,"Entire apartment","Entire home/apt",130,2019-09-23,30,0,84,"NY"
39609829,6357228,2013-05-12,0,1,"Private room in apartment","Private room",120,2019-11-06,1,0,100,"NY"
18592160,23356363,2014-11-04,1,1,"Entire apartment","Entire home/apt",180,2019-12-15,32,0,94,"NY"
573671,253836845,2019-04-07,1,12,"Private room in apartment","Private room",33,2019-08-17,42,30,93,"NY"
28181827,57024509,2016-02-01,0,1,"Entire condominium","Entire home/apt",98,2019-12-30,10,0,96,"NY"
32586373,244906527,2019-02-23,0,1,"Entire apartment","Entire home/apt",110,2020-03-19,45,0,94,"NY"
34510977,831185,2011-07-17,0,3,"Entire townhouse","Entire home/apt",287,2019-12-16,7,29,94,"NY"
41247450,20687253,2014-08-29,0,0,"Entire apartment","Entire home/apt",99,2020-03-10,7,0,97,"NY"
39892290,307205852,2019-11-05,0,1,"Entire apartment","Entire home/apt",400,2020-02-25,10,30,90,"NY"
17147561,51850937,2015-12-20,0,3,"Private room in apartment","Private room",104,2020-03-14,254,0,90,"NY"
7309427,38292974,2015-07-12,0,1,"Entire house","Entire home/apt",399,2020-01-03,14,0,94,"NY"
32617384,244817841,2019-02-22,0,13,"Private room in townhouse","Private room",39,2020-07-19,24,0,94,"NY"
32643993,160356,2010-07-07,1,2,"Entire apartment","Entire home/apt",275,2020-08-03,73,0,95,"NY"
19135125,129123,2010-05-21,1,6,"Entire apartment","Entire home/apt",270,2019-08-12,5,30,95,"NY"
11123966,20794193,2014-09-01,0,2,"Entire apartment","Entire home/apt",110,2020-01-07,7,0,96,"NY"
45055960,361842706,2020-08-11,0,0,"Private room in apartment","Private room",60,2020-11-08,11,30,78,"NY"
15819665,30593595,2015-04-04,1,1,"Entire apartment","Entire home/apt",99,2020-12-04,149,29,97,"NY"
44251069,356623718,2020-07-15,0,1,"Private room in house","Private room",40,2020-10-30,1,29,100,"NY"
42291032,162251663,2017-12-11,1,3,"Private room in townhouse","Private room",36,2020-11-01,9,4,98,"NY"
11602050,61391963,2016-03-03,0,125,"Entire apartment","Entire home/apt",79,2020-09-30,13,0,88,"NY"
27911463,23370431,2014-11-05,1,2,"Private room in house","Private room",50,2020-10-14,19,0,97,"NY"
27657263,45675260,2015-10-03,0,2,"Private room in apartment","Private room",55,2019-06-25,6,0,97,"NY"
37900252,91914173,2016-08-25,0,1,"Private room in condominium","Private room",75,2019-10-22,7,23,100,"NY"
4998294,25773982,2015-01-07,0,1,"Private room in apartment","Private room",94,2019-05-22,28,29,95,"NY"
32900964,5557073,2013-03-21,0,1,"Entire apartment","Entire home/apt",100,2020-03-31,10,9,100,"NY"
36731574,50237553,2015-11-30,0,1,"Entire apartment","Entire home/apt",150,2020-01-01,9,11,98,"NY"
42284609,336001307,2020-02-14,0,5,"Private room in house","Private room",21,2020-03-28,3,2,100,"NY"
21561860,143696286,2017-08-01,0,1,"Private room in apartment","Private room",78,2019-07-25,24,29,80,"NY"
2806791,11725608,2014-01-28,1,3,"Private room in apartment","Private room",50,2020-02-22,233,29,93,"NY"
21802458,59281169,2016-02-18,0,1,"Entire loft","Entire home/apt",275,2020-10-25,46,23,96,"NY"
44004796,350855554,2020-06-19,0,0,"Private room in house","Private room",120,2020-09-30,2,19,100,"NY"
3653996,1475015,2011-12-05,0,51,"Entire apartment","Entire home/apt",83,2020-06-24,11,30,87,"NY"
39953850,307345384,2019-11-05,0,6,"Entire apartment","Entire home/apt",390,2020-11-22,21,19,93,"NY"
37974064,287940420,2019-08-21,1,0,"Entire house","Entire home/apt",126,2020-07-21,14,0,99,"NY"
33069506,130476089,2017-05-15,0,2,"Private room in apartment","Private room",83,2019-04-10,1,0,100,"NY"
34814184,262360035,2019-05-17,0,5,"Shared room in apartment","Shared room",33,2020-11-12,30,29,95,"NY"
29124476,20825054,2014-09-01,0,1,"Private room in apartment","Private room",43,2020-12-01,83,14,94,"NY"
29100541,22175061,2014-10-05,1,2,"Entire guest suite","Entire home/apt",99,2020-12-05,110,30,97,"NY"
33220339,219517861,2018-10-08,0,53,"Entire apartment","Entire home/apt",86,2020-01-08,3,10,80,"NY"
43414113,72746827,2016-05-18,1,4,"Private room in apartment","Private room",80,2020-10-31,7,30,94,"NY"
30154255,19168930,2014-07-30,1,1,"Entire loft","Entire home/apt",495,2020-09-25,17,9,100,"NY"
16974,65837,2009-12-26,1,1,"Entire loft","Entire home/apt",300,2020-11-10,214,15,97,"NY"
46080808,31740562,2015-04-22,0,2,"Private room in apartment","Private room",40,2020-11-14,3,2,100,"NY"
7688839,2060383,2012-04-03,0,1,"Entire apartment","Entire home/apt",155,2019-12-01,28,0,99,"NY"
42953998,340039710,2020-03-03,0,2,"Private room in apartment","Private room",59,2020-09-05,10,0,88,"NY"
3581153,18038832,2014-07-13,0,0,"Entire apartment","Entire home/apt",230,2019-12-27,33,30,99,"NY"
19830008,139942077,2017-07-11,0,1,"Private room in apartment","Private room",125,2020-01-31,106,30,97,"NY"
3420390,17212510,2014-06-24,0,1,"Entire apartment","Entire home/apt",159,2020-10-21,4,0,85,"NY"
10138349,10474877,2013-12-06,0,1,"Private room in apartment","Private room",71,2019-12-10,18,0,96,"NY"
34838079,259968021,2019-05-05,0,1,"Entire apartment","Entire home/apt",250,2020-03-19,29,30,96,"NY"
20698073,148148402,2017-08-28,1,1,"Entire apartment","Entire home/apt",118,2020-11-21,148,25,95,"NY"
26254270,138734174,2017-07-05,0,1,"Entire apartment","Entire home/apt",44,2019-01-04,3,0,100,"NY"
8667280,31876150,2015-04-24,1,1,"Entire townhouse","Entire home/apt",162,2020-03-13,145,27,98,"NY"
878142,2597159,2012-06-10,0,2,"Entire apartment","Entire home/apt",200,2019-07-20,5,0,100,"NY"
12245694,48745427,2015-11-11,0,1,"Shared room in apartment","Shared room",50,2020-03-14,19,0,93,"NY"
38902678,270414511,2019-06-22,0,0,"Entire apartment","Entire home/apt",100,2020-07-23,6,13,93,"NY"
4643295,4094284,2012-11-08,0,1,"Entire loft","Entire home/apt",140,2019-11-30,15,0,99,"NY"
45064372,347548987,2020-05-25,0,1,"Private room in apartment","Private room",37,2020-11-16,1,30,100,"NY"
42364213,181160424,2018-03-28,0,1,"Private room in apartment","Private room",74,2020-04-04,4,30,100,"NY"
42043407,185979641,2018-04-24,0,110,"Entire apartment","Entire home/apt",155,2020-11-15,6,25,83,"NY"
33431709,251852817,2019-03-28,0,7,"Shared room in apartment","Shared room",55,2020-07-11,45,0,92,"NY"
42971061,334163301,2020-02-06,0,110,"Private room in townhouse","Private room",26,2020-07-25,1,0,60,"NY"
40798553,22251283,2014-10-07,1,2,"Entire apartment","Entire home/apt",90,2020-06-04,1,9,100,"NY"
39919408,32212,2009-08-17,1,1,"Entire apartment","Entire home/apt",140,2020-10-27,14,1,97,"NY"
14152775,18865030,2014-07-25,1,0,"Entire loft","Entire home/apt",165,2020-12-07,22,0,100,"NY"
23131011,127586030,2017-04-25,1,2,"Private room in apartment","Private room",75,2020-02-17,78,0,97,"NY"
21136851,5760970,2013-04-03,0,2,"Entire apartment","Entire home/apt",180,2020-01-03,20,30,91,"NY"
33235936,250252296,2019-03-21,0,1,"Entire apartment","Entire home/apt",55,2020-11-20,44,0,87,"NY"
36845183,276932840,2019-07-17,0,3,"Entire apartment","Entire home/apt",80,2020-10-04,8,27,83,"NY"
46446752,362178301,2020-08-13,0,1,"Private room in apartment","Private room",50,2020-12-08,2,30,90,"NY"
40010639,2162887,2012-04-17,0,0,"Entire apartment","Entire home/apt",109,2020-01-01,1,0,100,"NY"
25223269,960248,2011-08-12,1,1,"Private room in apartment","Private room",100,2019-02-17,18,30,99,"NY"
21768850,16866,2009-05-12,0,3,"Entire loft","Entire home/apt",335,2020-11-15,30,28,85,"NY"
15396328,14295824,2014-04-14,0,1,"Private room in apartment","Private room",70,2019-01-03,7,0,91,"NY"
14779590,16300594,2014-06-02,1,3,"Private room in loft","Private room",45,2020-10-31,75,7,98,"NY"
19359445,135680128,2017-06-18,1,1,"Entire apartment","Entire home/apt",58,2020-10-04,52,0,99,"NY"
16454200,40317143,2015-08-02,1,4,"Private room in apartment","Private room",32,2020-10-20,67,29,93,"NY"
6985888,25237492,2014-12-26,1,34,"Entire apartment","Entire home/apt",140,2020-02-01,10,30,88,"NY"
43177501,319063500,2019-12-19,0,4,"Private room in apartment","Private room",40,2020-11-28,4,0,85,"NY"
15860528,102799406,2016-11-07,0,2,"Entire apartment","Entire home/apt",150,2020-02-16,33,20,94,"NY"
274376,1434931,2011-11-23,0,1,"Entire apartment","Entire home/apt",135,2020-03-04,11,8,98,"NY"
64365,314582,2010-12-09,0,2,"Private room in house","Private room",60,2019-12-23,244,29,96,"NY"
34368927,20906077,2014-09-03,0,1,"Entire apartment","Entire home/apt",175,2019-06-01,3,0,87,"NY"
4206034,18382740,2014-07-19,1,1,"Entire house","Entire home/apt",115,2020-01-02,41,0,98,"NY"
38906145,51954926,2015-12-21,1,1,"Private room in loft","Private room",49,2020-11-30,35,12,98,"NY"
34356642,259380331,2019-05-02,1,1,"Private room in apartment","Private room",70,2019-09-24,20,0,100,"NY"
22567255,8299661,2013-08-21,0,2,"Entire apartment","Entire home/apt",85,2020-03-23,8,10,97,"NY"
37146931,120835,2010-05-08,0,0,"Entire condominium","Entire home/apt",120,2019-08-20,3,0,100,"NY"
34537321,83786650,2016-07-14,0,9,"Entire apartment","Entire home/apt",63,2019-10-23,1,2,80,"NY"
755528,3684360,2012-09-26,0,3,"Entire apartment","Entire home/apt",49,2020-11-28,242,13,90,"NY"
24836464,175019394,2018-02-24,0,6,"Entire house","Entire home/apt",450,2020-02-02,4,24,95,"NY"
44378626,107716952,2016-12-18,0,3,"Entire apartment","Entire home/apt",33,2020-10-30,3,12,87,"NY"
35003048,109671307,2017-01-03,1,7,"Private room in house","Private room",89,2020-09-19,10,30,82,"NY"
778381,3043126,2012-07-24,1,1,"Private room in apartment","Private room",75,2020-10-17,34,29,90,"NY"
42609306,306295899,2019-11-02,1,7,"Shared room in apartment","Shared room",49,2020-03-13,3,24,100,"NY"
28881114,3464645,2012-09-04,1,3,"Private room in apartment","Private room",110,2019-12-16,5,27,100,"NY"
23252265,4220920,2012-11-23,0,1,"Entire apartment","Entire home/apt",116,2019-12-30,15,0,90,"NY"
17625485,7824337,2013-07-30,0,3,"Entire apartment","Entire home/apt",79,2020-02-23,40,0,94,"NY"
13023771,71853402,2016-05-13,1,2,"Private room in apartment","Private room",72,2020-07-11,18,14,96,"NY"
19051760,132983866,2017-06-01,0,1,"Private room in apartment","Private room",51,2020-10-26,133,23,95,"NY"
19577620,16652171,2014-06-11,1,1,"Private room in apartment","Private room",95,2020-09-23,94,3,97,"NY"
3090922,4936720,2013-02-02,1,3,"Private room in loft","Private room",68,2020-02-04,74,0,97,"NY"
7304034,37623794,2015-07-05,1,1,"Entire apartment","Entire home/apt",299,2020-02-09,97,30,88,"NY"
7933257,109981,2010-04-17,0,2,"Entire apartment","Entire home/apt",115,2019-12-29,12,26,97,"NY"
20979453,5335417,2013-03-05,0,1,"Entire apartment","Entire home/apt",80,2020-07-26,17,0,92,"NY"
36562170,269860794,2019-06-19,0,1,"Entire apartment","Entire home/apt",165,2020-03-06,26,0,94,"NY"
38189009,19390192,2014-08-03,0,0,"Entire loft","Entire home/apt",215,2020-01-01,2,0,100,"NY"
